Date,Open,High,Low,Close,Adj Close,Volume
6/21/2019,11.9,12.4,11.75,12.15,12.15,71979075
6/24/2019,12.15,12.25,11.95,12.1,12.1,36858260
6/25/2019,12,12.3,11.85,12.1,12.1,34910618
6/26/2019,12.05,12.45,12,12.35,12.35,50150199
6/27/2019,12.3,12.65,12.15,12.35,12.35,156191134
6/28/2019,12.3,12.4,12.05,12.15,12.15,36562073
7/1/2019,12.1,12.15,11.8,12,12,33179163
7/2/2019,12.05,12.1,11.6,11.7,11.7,36003888
7/3/2019,11.7,12,11.6,11.95,11.95,29759766
7/4/2019,11.95,13.15,11.8,12.35,12.35,142320663
7/5/2019,12.3,12.55,11.9,12,12,59585610
7/8/2019,11.95,11.95,11.4,11.45,11.45,49904183
7/9/2019,11.4,11.55,11.25,11.35,11.35,34589764
7/10/2019,11.35,11.5,11.2,11.25,11.25,33210775
7/11/2019,11.3,11.8,11.25,11.65,11.65,30842594
7/12/2019,11.65,12.05,11.55,11.7,11.7,31470511
7/15/2019,11.7,12,11.65,11.75,11.75,24805672
7/16/2019,11.85,11.9,11.55,11.8,11.8,27234136
7/17/2019,11.75,12.5,11.65,11.95,11.95,57441442
7/18/2019,11.95,11.95,11.2,11.3,11.3,41704209
7/19/2019,11.45,11.55,10.7,10.95,10.95,80656229
7/22/2019,10.9,11,10.65,10.75,10.75,43637335
